symbol,settle_date,contract_num,open,high,low,close,adj_close,volume,open_interest
CLZ99,20101208,79,0.0,88.28,88.28,88.28,88.28,0,0
CLZ99,20101209,79,0.0,88.37,88.37,88.37,88.37,0,0
CLZ99,20101210,79,0.0,87.79,87.79,87.79,87.79,0,0
CLZ99,20101213,79,0.0,88.61,88.61,88.61,88.61,0,0
CLZ99,20101214,79,0.0,88.28,88.28,88.28,88.28,0,0
CLZ99,20101215,79,0.0,88.62,88.62,88.62,88.62,0,0
CLZ99,20101216,79,0.0,87.7,87.7,87.7,87.7,0,0
CLZ99,20101217,79,0.0,88.02,88.02,88.02,88.02,0,0
CLZ99,20101220,79,0.0,88.81,88.81,88.81,88.81,0,0
CLZ99,20101221,78,0.0,89.22,89.22,89.22,89.22,0,0
CLZ99,20101222,78,0.0,90.48,90.48,90.48,90.48,0,0
CLZ99,20101223,78,0.0,92.21,92.21,92.21,92.21,0,0
CLZ99,20101228,78,0.0,91.49,91.49,91.49,91.49,0,0
CLZ99,20101229,78,0.0,91.12,91.12,91.12,91.12,0,0
CLZ99,20101230,78,0.0,89.84,89.84,89.84,89.84,0,0
CLZ99,20101231,78,0.0,89.84,89.84,89.84,89.84,0,0
CLZ99,20110103,78,0.0,91.55,91.55,91.55,91.55,0,0
CLZ99,20110104,78,0.0,89.38,89.38,89.38,89.38,0,0
CLZ99,20110105,78,0.0,90.3,90.3,90.3,90.3,0,0
CLZ99,20110106,78,0.0,88.38,88.38,88.38,88.38,0,0
CLZ99,20110107,78,0.0,88.03,88.03,88.03,88.03,0,0
CLZ99,20110110,78,0.0,89.25,89.25,89.25,89.25,0,0
CLZ99,20110111,78,0.0,91.11,91.11,91.11,91.11,0,0
CLZ99,20110112,78,0.0,91.86,91.86,91.86,91.86,0,0
CLZ99,20110113,78,0.0,91.4,91.4,91.4,91.4,0,0
CLZ99,20110114,78,0.0,91.54,91.54,91.54,91.54,0,0
CLZ99,20110118,78,0.0,91.38,91.38,91.38,91.38,0,0
CLZ99,20110119,78,0.0,90.86,90.86,90.86,90.86,0,0
CLZ99,20110120,78,0.0,88.86,88.86,88.86,88.86,0,0
CLZ99,20110121,77,0.0,88.11,88.11,88.11,88.11,0,0
CLZ99,20110124,77,0.0,86.67,86.67,86.67,86.67,0,0
CLZ99,20110125,77,0.0,85.19,85.19,85.19,85.19,0,0
CLZ99,20110126,77,0.0,87.33,87.33,87.33,87.33,0,0
CLZ99,20110127,77,0.0,85.64,85.64,85.64,85.64,0,0
CLZ99,20110128,77,0.0,89.43,89.43,89.43,89.43,0,0
CLZ99,20110131,77,0.0,92.19,92.19,92.19,92.19,0,0
CLZ99,20110201,77,0.0,90.77,90.77,90.77,90.77,0,0
CLZ99,20110202,77,0.0,90.86,90.86,90.86,90.86,0,0
CLZ99,20110203,77,0.0,90.54,90.54,90.54,90.54,0,0
CLZ99,20110204,77,0.0,89.03,89.03,89.03,89.03,0,0
CLZ99,20110207,77,0.0,87.48,87.48,87.48,87.48,0,0
CLZ99,20110208,77,0.0,86.94,86.94,86.94,86.94,0,0
CLZ99,20110209,77,0.0,86.71,86.71,86.71,86.71,0,0
CLZ99,20110210,77,0.0,86.73,86.73,86.73,86.73,0,0
CLZ99,20110211,77,0.0,85.58,85.58,85.58,85.58,0,0
CLZ99,20110214,77,0.0,84.81,84.81,84.81,84.81,0,0
CLZ99,20110215,77,0.0,84.32,84.32,84.32,84.32,0,0
CLZ99,20110216,77,0.0,84.99,84.99,84.99,84.99,0,0
CLZ99,20110217,77,0.0,86.36,86.36,86.36,86.36,0,0
CLZ99,20110218,77,0.0,86.2,86.2,86.2,86.2,0,0
CLZ99,20110222,77,0.0,93.57,93.57,93.57,93.57,0,0
CLZ99,20110223,76,0.0,96.35,96.35,96.35,96.35,0,0
CLZ99,20110224,76,0.0,95.98,95.98,95.98,95.98,0,0
CLZ99,20110225,76,0.0,97.89,97.89,97.89,97.89,0,0
CLZ99,20110228,76,0.0,96.97,96.97,96.97,96.97,0,0
CLZ99,20110301,76,0.0,99.63,99.63,99.63,99.63,0,0
CLZ99,20110302,76,0.0,102.23,102.23,102.23,102.23,0,0
CLZ99,20110303,76,0.0,101.36,101.36,101.36,101.36,0,0
CLZ99,20110304,76,0.0,104.42,104.42,104.42,104.42,0,0
CLZ99,20110307,76,0.0,105.44,105.44,105.44,105.44,0,0
CLZ99,20110308,76,0.0,105.02,105.02,105.02,105.02,0,0
CLZ99,20110309,76,0.0,104.38,104.38,104.38,104.38,0,0
CLZ99,20110310,76,0.0,102.7,102.7,102.7,102.7,0,0
CLZ99,20110311,76,0.0,101.16,101.16,101.16,101.16,0,0
CLZ99,20110314,76,0.0,101.19,101.19,101.19,101.19,0,0
CLZ99,20110315,76,0.0,97.18,97.18,97.18,97.18,0,0
CLZ99,20110316,76,0.0,97.98,97.98,97.98,97.98,0,0
CLZ99,20110317,76,0.0,101.42,101.42,101.42,101.42,0,0
CLZ99,20110318,76,0.0,101.07,101.07,101.07,101.07,0,0
CLZ99,20110321,76,0.0,102.33,102.33,102.33,102.33,0,0
CLZ99,20110322,76,0.0,104.0,104.0,104.0,104.0,0,0
CLZ99,20110323,75,0.0,105.25,105.25,105.25,105.25,0,0
CLZ99,20110324,75,0.0,105.6,105.6,105.6,105.6,0,0
CLZ99,20110325,75,0.0,105.4,105.4,105.4,105.4,0,0
CLZ99,20110328,75,0.0,103.98,103.98,103.98,103.98,0,0
CLZ99,20110329,75,0.0,104.79,104.79,104.79,104.79,0,0
CLZ99,20110330,75,0.0,104.27,104.27,104.27,104.27,0,0
CLZ99,20110331,75,0.0,106.72,106.72,106.72,106.72,0,0
CLZ99,20110401,75,0.0,107.94,107.94,107.94,107.94,0,0
CLZ99,20110404,75,0.0,108.47,108.47,108.47,108.47,0,0
CLZ99,20110405,75,0.0,108.34,108.34,108.34,108.34,0,0
CLZ99,20110406,75,0.0,108.83,108.83,108.83,108.83,0,0
CLZ99,20110407,75,0.0,110.3,110.3,110.3,110.3,0,0
CLZ99,20110408,75,0.0,112.79,112.79,112.79,112.79,0,0
CLZ99,20110411,75,0.0,109.92,109.92,109.92,109.92,0,0
CLZ99,20110412,75,0.0,106.25,106.25,106.25,106.25,0,0
CLZ99,20110413,75,0.0,107.11,107.11,107.11,107.11,0,0
CLZ99,20110414,75,0.0,108.11,108.11,108.11,108.11,0,0
CLZ99,20110415,75,0.0,109.66,109.66,109.66,109.66,0,0
CLZ99,20110418,75,0.0,107.12,107.12,107.12,107.12,0,0
CLZ99,20110419,75,0.0,108.15,108.15,108.15,108.15,0,0
CLZ99,20110420,74,0.0,110.89,110.89,110.89,110.89,0,0
CLZ99,20110421,74,0.0,112.29,112.29,112.29,112.29,0,0
CLZ99,20110425,74,0.0,112.88,112.88,112.88,112.88,0,0
CLZ99,20110426,74,0.0,112.21,112.21,112.21,112.21,0,0
CLZ99,20110427,74,0.0,112.76,112.76,112.76,112.76,0,0
CLZ99,20110428,74,0.0,112.86,112.86,112.86,112.86,0,0
CLZ99,20110429,74,0.0,113.93,113.93,113.93,113.93,0,0
CLZ99,20110502,74,0.0,113.52,113.52,113.52,113.52,0,0
CLZ99,20110503,74,0.0,111.05,111.05,111.05,111.05,0,0
CLZ99,20110504,74,0.0,109.24,109.24,109.24,109.24,0,0
CLZ99,20110505,74,0.0,99.8,99.8,99.8,99.8,0,0
CLZ99,20110506,74,0.0,97.18,97.18,97.18,97.18,0,0
CLZ99,20110509,74,0.0,102.55,102.55,102.55,102.55,0,0
CLZ99,20110510,74,0.0,103.88,103.88,103.88,103.88,0,0
CLZ99,20110511,74,0.0,98.21,98.21,98.21,98.21,0,0
CLZ99,20110512,74,0.0,98.97,98.97,98.97,98.97,0,0
CLZ99,20110513,74,0.0,99.65,99.65,99.65,99.65,0,0
CLZ99,20110516,74,0.0,97.37,97.37,97.37,97.37,0,0
CLZ99,20110517,74,0.0,96.91,96.91,96.91,96.91,0,0
CLZ99,20110518,74,0.0,100.1,100.1,100.1,100.1,0,0
CLZ99,20110519,74,0.0,98.44,98.44,98.44,98.44,0,0
CLZ99,20110520,74,0.0,99.49,99.49,99.49,99.49,0,0
CLZ99,20110523,73,0.0,97.7,97.7,97.7,97.7,0,0
CLZ99,20110524,73,0.0,99.09,99.09,99.09,99.09,0,0
CLZ99,20110525,73,0.0,101.32,101.32,101.32,101.32,0,0
CLZ99,20110526,73,0.0,100.23,100.23,100.23,100.23,0,0
CLZ99,20110527,73,0.0,100.59,100.59,100.59,100.59,0,0
CLZ99,20110531,73,0.0,102.7,102.7,102.7,102.7,0,0
CLZ99,20110601,73,0.0,100.29,100.29,100.29,100.29,0,0
CLZ99,20110602,73,0.0,100.4,100.4,100.4,100.4,0,0
CLZ99,20110603,73,0.0,100.22,100.22,100.22,100.22,0,0
CLZ99,20110606,73,0.0,99.01,99.01,99.01,99.01,0,0
CLZ99,20110607,73,0.0,99.09,99.09,99.09,99.09,0,0
CLZ99,20110608,73,0.0,100.74,100.74,100.74,100.74,0,0
CLZ99,20110609,73,0.0,101.93,101.93,101.93,101.93,0,0
CLZ99,20110610,73,0.0,99.29,99.29,99.29,99.29,0,0
CLZ99,20110613,73,0.0,97.3,97.3,97.3,97.3,0,0
CLZ99,20110614,73,0.0,99.37,99.37,99.37,99.37,0,0
CLZ99,20110615,73,0.0,94.81,94.81,94.81,94.81,0,0
CLZ99,20110616,73,0.0,94.95,94.95,94.95,94.95,0,0
CLZ99,20110617,73,0.0,93.01,93.01,93.01,93.01,0,0
CLZ99,20110620,73,0.0,93.26,93.26,93.26,93.26,0,0
CLZ99,20110621,73,0.0,93.4,93.4,93.4,93.4,0,0
CLZ99,20110622,72,0.0,95.41,95.41,95.41,95.41,0,0
CLZ99,20110623,72,0.0,91.02,91.02,91.02,91.02,0,0
CLZ99,20110624,72,0.0,91.16,91.16,91.16,91.16,0,0
CLZ99,20110627,72,0.0,90.61,90.61,90.61,90.61,0,0
CLZ99,20110628,72,0.0,92.89,92.89,92.89,92.89,0,0
CLZ99,20110629,72,0.0,94.77,94.77,94.77,94.77,0,0
CLZ99,20110701,72,0.0,94.94,94.94,94.94,94.94,0,0
CLZ99,20110705,72,0.0,96.89,96.89,96.89,96.89,0,0
CLZ99,20110706,72,0.0,96.65,96.65,96.65,96.65,0,0
CLZ99,20110707,72,0.0,98.67,98.67,98.67,98.67,0,0
CLZ99,20110708,72,0.0,96.2,96.2,96.2,96.2,0,0
CLZ99,20110711,72,0.0,95.15,95.15,95.15,95.15,0,0
CLZ99,20110712,72,0.0,97.43,97.43,97.43,97.43,0,0
CLZ99,20110713,72,0.0,98.05,98.05,98.05,98.05,0,0
CLZ99,20110714,72,0.0,95.69,95.69,95.69,95.69,0,0
CLZ99,20110715,72,0.0,95.69,95.69,95.69,95.69,0,0
CLZ99,20110718,72,0.0,95.58,95.58,95.58,95.58,0,0
CLZ99,20110719,72,0.0,97.5,97.5,97.5,97.5,0,0
CLZ99,20110720,72,0.0,98.14,98.14,98.14,98.14,0,0
CLZ99,20110721,71,0.0,98.93,98.93,98.93,98.93,0,0
CLZ99,20110722,71,0.0,99.56,99.56,99.56,99.56,0,0
CLZ99,20110725,71,0.0,98.9,98.9,98.9,98.9,0,0
CLZ99,20110726,71,0.0,99.59,99.59,99.59,99.59,0,0
CLZ99,20110727,71,0.0,97.4,97.4,97.4,97.4,0,0
CLZ99,20110728,71,0.0,97.04,97.04,97.04,97.04,0,0
CLZ99,20110729,71,0.0,95.7,95.7,95.7,95.7,0,0
CLZ99,20110801,71,0.0,94.89,94.89,94.89,94.89,0,0
CLZ99,20110802,71,0.0,93.79,93.79,93.79,93.79,0,0
CLZ99,20110803,71,0.0,91.93,91.93,91.93,91.93,0,0
CLZ99,20110804,71,0.0,86.63,86.63,86.63,86.63,0,0
CLZ99,20110805,71,0.0,86.88,86.88,86.88,86.88,0,0
CLZ99,20110808,71,0.0,81.31,81.31,81.31,81.31,0,0
CLZ99,20110809,71,0.0,79.3,79.3,79.3,79.3,0,0
CLZ99,20110810,71,0.0,82.89,82.89,82.89,82.89,0,0
CLZ99,20110811,71,0.0,85.72,85.72,85.72,85.72,0,0
CLZ99,20110812,71,0.0,85.38,85.38,85.38,85.38,0,0
CLZ99,20110815,71,0.0,87.88,87.88,87.88,87.88,0,0
CLZ99,20110816,71,0.0,86.65,86.65,86.65,86.65,0,0
CLZ99,20110817,71,0.0,87.58,87.58,87.58,87.58,0,0
CLZ99,20110818,71,0.0,82.38,82.38,82.38,82.38,0,0
CLZ99,20110819,71,0.0,82.26,82.26,82.26,82.26,0,0
CLZ99,20110822,71,0.0,84.12,84.12,84.12,84.12,0,0
CLZ99,20110823,70,0.0,85.29,85.29,85.29,85.29,0,0
CLZ99,20110824,70,0.0,85.16,85.16,85.16,85.16,0,0
CLZ99,20110825,70,0.0,85.3,85.3,85.3,85.3,0,0
CLZ99,20110826,70,0.0,85.37,85.37,85.37,85.37,0,0
CLZ99,20110829,70,0.0,87.27,87.27,87.27,87.27,0,0
CLZ99,20110830,70,0.0,88.9,88.9,88.9,88.9,0,0
CLZ99,20110831,70,0.0,88.81,88.81,88.81,88.81,0,0
CLZ99,20110901,70,0.0,88.93,88.93,88.93,88.93,0,0
CLZ99,20110902,70,0.0,86.45,86.45,86.45,86.45,0,0
CLZ99,20110906,70,0.0,86.02,86.02,86.02,86.02,0,0
CLZ99,20110907,70,0.0,89.34,89.34,89.34,89.34,0,0
CLZ99,20110908,70,0.0,89.05,89.05,89.05,89.05,0,0
CLZ99,20110909,70,0.0,87.24,87.24,87.24,87.24,0,0
CLZ99,20110912,70,0.0,88.19,88.19,88.19,88.19,0,0
CLZ99,20110913,70,0.0,90.21,90.21,90.21,90.21,0,0
CLZ99,20110914,70,0.0,88.91,88.91,88.91,88.91,0,0
CLZ99,20110915,70,0.0,89.4,89.4,89.4,89.4,0,0
CLZ99,20110916,70,0.0,87.96,87.96,87.96,87.96,0,0
CLZ99,20110919,70,0.0,85.7,85.7,85.7,85.7,0,0
CLZ99,20110920,70,0.0,86.89,86.89,86.89,86.89,0,0
CLZ99,20110921,69,0.0,85.92,85.92,85.92,85.92,0,0
CLZ99,20110922,69,0.0,80.51,80.51,80.51,80.51,0,0
CLZ99,20110923,69,0.0,79.85,79.85,79.85,79.85,0,0
CLZ99,20110926,69,0.0,80.24,80.24,80.24,80.24,0,0
CLZ99,20110927,69,0.0,84.45,84.45,84.45,84.45,0,0
CLZ99,20110928,69,0.0,81.21,81.21,81.21,81.21,0,0
CLZ99,20110929,69,0.0,82.14,82.14,82.14,82.14,0,0
CLZ99,20110930,69,0.0,79.2,79.2,79.2,79.2,0,0
CLZ99,20111003,69,0.0,77.61,77.61,77.61,77.61,0,0
CLZ99,20111004,69,0.0,75.67,75.67,75.67,75.67,0,0
CLZ99,20111005,69,0.0,79.68,79.68,79.68,79.68,0,0
CLZ99,20111006,69,0.0,82.59,82.59,82.59,82.59,0,0
CLZ99,20111007,69,0.0,82.98,82.98,82.98,82.98,0,0
CLZ99,20111010,69,0.0,85.41,85.41,85.41,85.41,0,0
CLZ99,20111011,69,0.0,85.81,85.81,85.81,85.81,0,0
CLZ99,20111012,69,0.0,85.57,85.57,85.57,85.57,0,0
CLZ99,20111013,69,0.0,84.23,84.23,84.23,84.23,0,0
CLZ99,20111014,69,0.0,86.8,86.8,86.8,86.8,0,0
CLZ99,20111017,69,0.0,86.38,86.38,86.38,86.38,0,0
CLZ99,20111018,69,0.0,88.34,88.34,88.34,88.34,0,0
CLZ99,20111019,69,0.0,86.11,86.11,86.11,86.11,0,0
CLZ99,20111020,69,0.0,85.3,85.3,85.3,85.3,0,0
CLZ99,20111021,68,0.0,87.4,87.4,87.4,87.4,0,0
CLZ99,20111024,68,0.0,91.1,91.1,91.1,91.1,0,0
CLZ99,20111025,68,0.0,93.0,93.0,93.0,93.0,0,0
CLZ99,20111026,68,0.0,90.2,90.2,90.2,90.2,0,0
CLZ99,20111027,68,0.0,93.96,93.96,93.96,93.96,0,0
CLZ99,20111028,68,0.0,93.32,93.32,93.32,93.32,0,0
CLZ99,20111031,68,0.0,93.19,93.19,93.19,93.19,0,0
CLZ99,20111101,68,0.0,92.19,92.19,92.19,92.19,0,0
CLZ99,20111102,68,0.0,92.51,92.51,92.51,92.51,0,0
CLZ99,20111103,68,0.0,94.07,94.07,94.07,94.07,0,0
CLZ99,20111104,68,0.0,94.26,94.26,94.26,94.26,0,0
CLZ99,20111107,68,0.0,95.52,95.52,95.52,95.52,0,0
CLZ99,20111108,68,0.0,96.8,96.8,96.8,96.8,0,0
CLZ99,20111109,68,0.0,95.74,95.74,95.74,95.74,0,0
CLZ99,20111110,68,0.0,97.78,97.78,97.78,97.78,0,0
CLZ99,20111111,68,0.0,98.99,98.99,98.99,98.99,0,0
CLZ99,20111114,68,0.0,98.14,98.14,98.14,98.14,0,0
CLZ99,20111115,68,0.0,99.37,99.37,99.37,99.37,0,0
CLZ99,20111116,68,0.0,102.59,102.59,102.59,102.59,0,0
CLZ99,20111117,68,0.0,98.82,98.82,98.82,98.82,0,0
CLZ99,20111118,80,0.0,97.41,97.41,97.41,97.41,0,0
CLZ99,20111121,79,0.0,97.41,97.41,97.41,97.41,0,0
CLZ99,20111122,79,0.0,98.01,98.01,98.01,98.01,0,0
CLZ99,20111123,79,0.0,96.17,96.17,96.17,96.17,0,0
CLZ99,20111125,79,0.0,96.87,96.87,96.87,96.87,0,0
CLZ99,20111128,79,0.0,98.21,98.21,98.21,98.21,0,0
CLZ99,20111129,79,0.0,99.79,99.79,99.79,99.79,0,0
CLZ99,20111130,79,0.0,100.36,100.36,100.36,100.36,0,0
CLZ99,20111201,79,0.0,100.2,100.2,100.2,100.2,0,0
CLZ99,20111202,79,0.0,100.96,100.96,100.96,100.96,0,0
CLZ99,20111205,79,0.0,100.99,100.99,100.99,100.99,0,0
CLZ99,20111206,79,0.0,101.28,101.28,101.28,101.28,0,0
CLZ99,20111207,79,0.0,100.49,100.49,100.49,100.49,0,0
CLZ99,20111208,79,0.0,98.34,98.34,98.34,98.34,0,0
CLZ99,20111209,79,0.0,99.41,99.41,99.41,99.41,0,0
CLZ99,20111212,79,0.0,97.77,97.77,97.77,97.77,0,0
CLZ99,20111213,79,0.0,100.14,100.14,100.14,100.14,0,0
CLZ99,20111214,79,0.0,94.95,94.95,94.95,94.95,0,0
CLZ99,20111215,79,0.0,93.22,93.22,93.22,93.22,0,0
CLZ99,20111216,79,0.0,92.88,92.88,92.88,92.88,0,0
CLZ99,20111219,79,0.0,93.88,93.88,93.88,93.88,0,0
CLZ99,20111220,79,0.0,97.22,97.22,97.22,97.22,0,0
CLZ99,20111221,78,0.0,98.67,98.67,98.67,98.67,0,0
CLZ99,20111222,78,0.0,99.53,99.53,99.53,99.53,0,0
CLZ99,20111223,78,0.0,99.68,99.68,99.68,99.68,0,0
CLZ99,20111227,78,0.0,101.34,101.34,101.34,101.34,0,0
CLZ99,20111228,78,0.0,99.36,99.36,99.36,99.36,0,0
CLZ99,20111229,78,0.0,99.65,99.65,99.65,99.65,0,0
CLZ99,20111230,78,0.0,98.83,98.83,98.83,98.83,0,0
CLZ99,20120103,78,0.0,102.96,102.96,102.96,102.96,0,0
CLZ99,20120104,78,0.0,103.22,103.22,103.22,103.22,0,0
CLZ99,20120105,78,0.0,101.81,101.81,101.81,101.81,0,0
CLZ99,20120106,78,0.0,101.56,101.56,101.56,101.56,0,0
CLZ99,20120109,78,0.0,101.31,101.31,101.31,101.31,0,0
CLZ99,20120110,78,0.0,102.24,102.24,102.24,102.24,0,0
CLZ99,20120111,78,0.0,100.87,100.87,100.87,100.87,0,0
CLZ99,20120112,78,0.0,99.1,99.1,99.1,99.1,0,0
CLZ99,20120113,78,0.0,98.7,98.7,98.7,98.7,0,0
CLZ99,20120117,78,0.0,100.71,100.71,100.71,100.71,0,0
CLZ99,20120118,78,0.0,100.59,100.59,100.59,100.59,0,0
CLZ99,20120119,78,0.0,100.39,100.39,100.39,100.39,0,0
CLZ99,20120120,78,0.0,98.46,98.46,98.46,98.46,0,0
CLZ99,20120123,77,0.0,98.18,98.18,98.18,98.18,0,0
CLZ99,20120124,77,0.0,98.7,98.7,98.7,98.7,0,0
CLZ99,20120125,77,0.0,99.4,99.4,99.4,99.4,0,0
CLZ99,20120126,77,0.0,99.7,99.7,99.7,99.7,0,0
CLZ99,20120127,77,0.0,99.56,99.56,99.56,99.56,0,0
CLZ99,20120130,77,0.0,98.78,98.78,98.78,98.78,0,0
CLZ99,20120131,77,0.0,98.48,98.48,98.48,98.48,0,0
CLZ99,20120201,77,0.0,97.61,97.61,97.61,97.61,0,0
CLZ99,20120202,77,0.0,96.36,96.36,96.36,96.36,0,0
CLZ99,20120203,77,0.0,97.84,97.84,97.84,97.84,0,0
CLZ99,20120206,77,0.0,96.91,96.91,96.91,96.91,0,0
CLZ99,20120207,77,0.0,98.41,98.41,98.41,98.41,0,0
CLZ99,20120208,77,0.0,98.71,98.71,98.71,98.71,0,0
CLZ99,20120209,77,0.0,99.84,99.84,99.84,99.84,0,0
CLZ99,20120210,77,0.0,98.67,98.67,98.67,98.67,0,0
CLZ99,20120213,77,0.0,100.91,100.91,100.91,100.91,0,0
CLZ99,20120214,77,0.0,100.74,100.74,100.74,100.74,0,0
CLZ99,20120215,77,0.0,101.8,101.8,101.8,101.8,0,0
CLZ99,20120216,77,0.0,102.31,102.31,102.31,102.31,0,0
CLZ99,20120217,77,0.0,103.24,103.24,103.24,103.24,0,0
CLZ99,20120221,77,0.0,105.84,105.84,105.84,105.84,0,0
CLZ99,20120222,76,0.0,106.28,106.28,106.28,106.28,0,0
CLZ99,20120223,76,0.0,107.83,107.83,107.83,107.83,0,0
CLZ99,20120224,76,0.0,109.77,109.77,109.77,109.77,0,0
CLZ99,20120227,76,0.0,108.56,108.56,108.56,108.56,0,0
CLZ99,20120228,76,0.0,106.3,106.3,106.3,106.3,0,0
CLZ99,20120229,76,0.0,107.07,107.07,107.07,107.07,0,0
CLZ99,20120301,76,0.0,108.84,108.84,108.84,108.84,0,0
CLZ99,20120302,76,0.0,106.7,106.7,106.7,106.7,0,0
CLZ99,20120305,76,0.0,106.72,106.72,106.72,106.72,0,0
CLZ99,20120306,76,0.0,104.7,104.7,104.7,104.7,0,0
CLZ99,20120307,76,0.0,106.16,106.16,106.16,106.16,0,0
CLZ99,20120308,76,0.0,106.58,106.58,106.58,106.58,0,0
CLZ99,20120309,76,0.0,107.4,107.4,107.4,107.4,0,0
CLZ99,20120312,76,0.0,106.34,106.34,106.34,106.34,0,0
CLZ99,20120313,76,0.0,106.71,106.71,106.71,106.71,0,0
CLZ99,20120315,76,0.0,105.11,105.11,105.11,105.11,0,0
CLZ99,20120316,76,0.0,107.06,107.06,107.06,107.06,0,0
CLZ99,20120319,76,0.0,108.09,108.09,108.09,108.09,0,0
