symbol,settle_date,contract_num,open,high,low,close,adj_close,volume,open_interest
NGZ99,20101103,120,0.0,3.375,3.375,3.375,3.375,0,0
NGZ99,20101104,120,0.0,3.514,3.514,3.514,3.514,0,0
NGZ99,20101105,120,0.0,3.51,3.51,3.51,3.51,0,0
NGZ99,20101108,120,0.0,3.57,3.57,3.57,3.57,0,0
NGZ99,20101109,120,0.0,3.77,3.77,3.77,3.77,0,0
NGZ99,20101110,120,0.0,3.983,3.983,3.983,3.983,0,0
NGZ99,20101111,120,0.0,3.75,3.75,3.75,3.75,0,0
NGZ99,20101112,120,0.0,3.622,3.622,3.622,3.622,0,0
NGZ99,20101115,120,0.0,3.565,3.565,3.565,3.565,0,0
NGZ99,20101116,120,0.0,3.675,3.675,3.675,3.675,0,0
NGZ99,20101117,120,0.0,3.765,3.765,3.765,3.765,0,0
NGZ99,20101118,120,0.0,3.795,3.795,3.795,3.795,0,0
NGZ99,20101119,120,0.0,3.795,3.795,3.795,3.795,0,0
NGZ99,20101122,120,0.0,3.93,3.93,3.93,3.93,0,0
NGZ99,20101123,120,0.0,3.955,3.955,3.955,3.955,0,0
NGZ99,20101124,120,0.0,3.855,3.855,3.855,3.855,0,0
NGZ99,20101126,119,0.0,3.855,3.855,3.855,3.855,0,0
NGZ99,20101129,119,0.0,4.145,4.145,4.145,4.145,0,0
NGZ99,20101130,119,0.0,4.145,4.145,4.145,4.145,0,0
NGZ99,20101201,120,0.0,4.2,4.2,4.2,4.2,0,0
NGZ99,20101202,120,0.0,4.229,4.229,4.229,4.229,0,0
NGZ99,20101203,120,0.0,4.27,4.27,4.27,4.27,0,0
NGZ99,20101206,120,0.0,4.43,4.43,4.43,4.43,0,0
NGZ99,20101207,120,0.0,4.48,4.48,4.48,4.48,0,0
NGZ99,20101208,120,0.0,4.455,4.455,4.455,4.455,0,0
NGZ99,20101209,120,0.0,4.523,4.523,4.523,4.523,0,0
NGZ99,20101210,120,0.0,4.36,4.36,4.36,4.36,0,0
NGZ99,20101213,120,0.0,4.455,4.455,4.455,4.455,0,0
NGZ99,20101214,120,0.0,4.34,4.34,4.34,4.34,0,0
NGZ99,20101215,120,0.0,4.225,4.225,4.225,4.225,0,0
NGZ99,20101216,120,0.0,4.105,4.105,4.105,4.105,0,0
NGZ99,20101217,120,0.0,4.014,4.014,4.014,4.014,0,0
NGZ99,20101220,120,0.0,4.094,4.094,4.094,4.094,0,0
NGZ99,20101221,120,0.0,4.146,4.146,4.146,4.146,0,0
NGZ99,20101222,120,0.0,4.01,4.01,4.01,4.01,0,0
NGZ99,20101223,120,0.0,4.086,4.086,4.086,4.086,0,0
NGZ99,20101227,120,0.0,4.048,4.048,4.048,4.048,0,0
NGZ99,20101228,120,0.0,4.114,4.114,4.114,4.114,0,0
NGZ99,20101229,119,0.0,4.17,4.17,4.17,4.17,0,0
NGZ99,20101230,119,0.0,4.225,4.225,4.225,4.225,0,0
NGZ99,20101231,119,0.0,4.225,4.225,4.225,4.225,0,0
NGZ99,20110103,120,0.0,4.51,4.51,4.51,4.51,0,0
NGZ99,20110104,120,0.0,4.588,4.588,4.588,4.588,0,0
NGZ99,20110105,120,0.0,4.519,4.519,4.519,4.519,0,0
NGZ99,20110106,120,0.0,4.49,4.49,4.49,4.49,0,0
NGZ99,20110107,120,0.0,4.425,4.425,4.425,4.425,0,0
NGZ99,20110110,120,0.0,4.485,4.485,4.485,4.485,0,0
NGZ99,20110111,120,0.0,4.399,4.399,4.399,4.399,0,0
NGZ99,20110112,120,0.0,4.545,4.545,4.545,4.545,0,0
NGZ99,20110113,120,0.0,4.495,4.495,4.495,4.495,0,0
NGZ99,20110114,120,0.0,4.41,4.41,4.41,4.41,0,0
NGZ99,20110118,120,0.0,4.478,4.478,4.478,4.478,0,0
NGZ99,20110119,120,0.0,4.485,4.485,4.485,4.485,0,0
NGZ99,20110120,120,0.0,4.61,4.61,4.61,4.61,0,0
NGZ99,20110121,120,0.0,4.73,4.73,4.73,4.73,0,0
NGZ99,20110124,120,0.0,4.715,4.715,4.715,4.715,0,0
NGZ99,20110125,120,0.0,4.485,4.485,4.485,4.485,0,0
NGZ99,20110126,120,0.0,4.41,4.41,4.41,4.41,0,0
NGZ99,20110127,120,0.0,4.364,4.364,4.364,4.364,0,0
NGZ99,20110128,119,0.0,4.29,4.29,4.29,4.29,0,0
NGZ99,20110131,119,0.0,4.435,4.435,4.435,4.435,0,0
NGZ99,20110201,120,0.0,4.435,4.435,4.435,4.435,0,0
NGZ99,20110202,120,0.0,4.555,4.555,4.555,4.555,0,0
NGZ99,20110203,120,0.0,4.685,4.685,4.685,4.685,0,0
NGZ99,20110204,120,0.0,4.5,4.5,4.5,4.5,0,0
NGZ99,20110207,120,0.0,4.315,4.315,4.315,4.315,0,0
NGZ99,20110208,120,0.0,4.245,4.245,4.245,4.245,0,0
NGZ99,20110209,120,0.0,4.13,4.13,4.13,4.13,0,0
NGZ99,20110210,120,0.0,4.113,4.113,4.113,4.113,0,0
NGZ99,20110211,120,0.0,3.97,3.97,3.97,3.97,0,0
NGZ99,20110214,120,0.0,3.895,3.895,3.895,3.895,0,0
NGZ99,20110215,120,0.0,3.91,3.91,3.91,3.91,0,0
NGZ99,20110216,120,0.0,3.91,3.91,3.91,3.91,0,0
NGZ99,20110217,120,0.0,3.878,3.878,3.878,3.878,0,0
NGZ99,20110218,120,0.0,3.843,3.843,3.843,3.843,0,0
NGZ99,20110222,120,0.0,3.885,3.885,3.885,3.885,0,0
NGZ99,20110223,120,0.0,3.823,3.823,3.823,3.823,0,0
NGZ99,20110224,120,0.0,3.83,3.83,3.83,3.83,0,0
NGZ99,20110225,119,0.0,3.79,3.79,3.79,3.79,0,0
NGZ99,20110228,119,0.0,3.943,3.943,3.943,3.943,0,0
NGZ99,20110301,120,0.0,3.855,3.855,3.855,3.855,0,0
NGZ99,20110302,120,0.0,3.795,3.795,3.795,3.795,0,0
NGZ99,20110303,120,0.0,3.745,3.745,3.745,3.745,0,0
NGZ99,20110304,120,0.0,3.735,3.735,3.735,3.735,0,0
NGZ99,20110307,120,0.0,3.755,3.755,3.755,3.755,0,0
NGZ99,20110308,120,0.0,3.825,3.825,3.825,3.825,0,0
NGZ99,20110309,120,0.0,3.815,3.815,3.815,3.815,0,0
NGZ99,20110310,120,0.0,3.83,3.83,3.83,3.83,0,0
NGZ99,20110311,120,0.0,3.79,3.79,3.79,3.79,0,0
NGZ99,20110314,120,0.0,3.905,3.905,3.905,3.905,0,0
NGZ99,20110315,120,0.0,3.798,3.798,3.798,3.798,0,0
NGZ99,20110316,120,0.0,3.843,3.843,3.843,3.843,0,0
NGZ99,20110317,120,0.0,3.845,3.845,3.845,3.845,0,0
NGZ99,20110318,120,0.0,3.94,3.94,3.94,3.94,0,0
NGZ99,20110321,120,0.0,3.988,3.988,3.988,3.988,0,0
NGZ99,20110322,120,0.0,4.08,4.08,4.08,4.08,0,0
NGZ99,20110323,120,0.0,4.205,4.205,4.205,4.205,0,0
NGZ99,20110324,120,0.0,4.275,4.275,4.275,4.275,0,0
NGZ99,20110325,120,0.0,4.158,4.158,4.158,4.158,0,0
NGZ99,20110328,120,0.0,4.339,4.339,4.339,4.339,0,0
NGZ99,20110329,120,0.0,4.275,4.275,4.275,4.275,0,0
NGZ99,20110330,119,0.0,4.25,4.25,4.25,4.25,0,0
NGZ99,20110331,119,0.0,4.295,4.295,4.295,4.295,0,0
NGZ99,20110401,120,0.0,4.295,4.295,4.295,4.295,0,0
NGZ99,20110404,120,0.0,4.225,4.225,4.225,4.225,0,0
NGZ99,20110405,120,0.0,4.235,4.235,4.235,4.235,0,0
NGZ99,20110406,120,0.0,4.19,4.19,4.19,4.19,0,0
NGZ99,20110407,120,0.0,4.115,4.115,4.115,4.115,0,0
NGZ99,20110408,120,0.0,4.018,4.018,4.018,4.018,0,0
NGZ99,20110411,120,0.0,4.058,4.058,4.058,4.058,0,0
NGZ99,20110412,120,0.0,4.1,4.1,4.1,4.1,0,0
NGZ99,20110413,120,0.0,4.12,4.12,4.12,4.12,0,0
NGZ99,20110414,120,0.0,4.135,4.135,4.135,4.135,0,0
NGZ99,20110415,120,0.0,4.2,4.2,4.2,4.2,0,0
NGZ99,20110418,120,0.0,4.213,4.213,4.213,4.213,0,0
NGZ99,20110419,120,0.0,4.21,4.21,4.21,4.21,0,0
NGZ99,20110420,120,0.0,4.335,4.335,4.335,4.335,0,0
NGZ99,20110421,120,0.0,4.33,4.33,4.33,4.33,0,0
NGZ99,20110425,120,0.0,4.363,4.363,4.363,4.363,0,0
NGZ99,20110426,120,0.0,4.325,4.325,4.325,4.325,0,0
NGZ99,20110427,120,0.0,4.353,4.353,4.353,4.353,0,0
NGZ99,20110428,119,0.0,4.44,4.44,4.44,4.44,0,0
NGZ99,20110429,119,0.0,4.5,4.5,4.5,4.5,0,0
NGZ99,20110502,120,0.0,4.61,4.61,4.61,4.61,0,0
NGZ99,20110503,120,0.0,4.615,4.615,4.615,4.615,0,0
NGZ99,20110504,120,0.0,4.58,4.58,4.58,4.58,0,0
NGZ99,20110505,120,0.0,4.405,4.405,4.405,4.405,0,0
NGZ99,20110506,120,0.0,4.25,4.25,4.25,4.25,0,0
NGZ99,20110509,120,0.0,4.23,4.23,4.23,4.23,0,0
NGZ99,20110510,120,0.0,4.175,4.175,4.175,4.175,0,0
NGZ99,20110511,120,0.0,4.185,4.185,4.185,4.185,0,0
NGZ99,20110512,120,0.0,4.1,4.1,4.1,4.1,0,0
NGZ99,20110513,120,0.0,4.11,4.11,4.11,4.11,0,0
NGZ99,20110516,120,0.0,4.245,4.245,4.245,4.245,0,0
NGZ99,20110517,120,0.0,4.195,4.195,4.195,4.195,0,0
NGZ99,20110518,120,0.0,4.125,4.125,4.125,4.125,0,0
NGZ99,20110519,120,0.0,4.055,4.055,4.055,4.055,0,0
NGZ99,20110520,120,0.0,4.078,4.078,4.078,4.078,0,0
NGZ99,20110523,120,0.0,4.32,4.32,4.32,4.32,0,0
NGZ99,20110524,120,0.0,4.365,4.365,4.365,4.365,0,0
NGZ99,20110525,120,0.0,4.358,4.358,4.358,4.358,0,0
NGZ99,20110526,120,0.0,4.325,4.325,4.325,4.325,0,0
NGZ99,20110527,119,0.0,4.42,4.42,4.42,4.42,0,0
NGZ99,20110531,119,0.0,4.631,4.631,4.631,4.631,0,0
NGZ99,20110601,120,0.0,4.625,4.625,4.625,4.625,0,0
NGZ99,20110602,120,0.0,4.705,4.705,4.705,4.705,0,0
NGZ99,20110603,120,0.0,4.715,4.715,4.715,4.715,0,0
NGZ99,20110606,120,0.0,4.835,4.835,4.835,4.835,0,0
NGZ99,20110607,120,0.0,4.815,4.815,4.815,4.815,0,0
NGZ99,20110608,120,0.0,4.86,4.86,4.86,4.86,0,0
NGZ99,20110609,120,0.0,4.915,4.915,4.915,4.915,0,0
NGZ99,20110610,120,0.0,4.915,4.915,4.915,4.915,0,0
NGZ99,20110613,120,0.0,4.72,4.72,4.72,4.72,0,0
NGZ99,20110614,120,0.0,4.579,4.579,4.579,4.579,0,0
NGZ99,20110615,120,0.0,4.525,4.525,4.525,4.525,0,0
NGZ99,20110616,120,0.0,4.541,4.541,4.541,4.541,0,0
NGZ99,20110617,120,0.0,4.404,4.404,4.404,4.404,0,0
NGZ99,20110620,120,0.0,4.35,4.35,4.35,4.35,0,0
NGZ99,20110621,120,0.0,4.378,4.378,4.378,4.378,0,0
NGZ99,20110622,120,0.0,4.418,4.418,4.418,4.418,0,0
NGZ99,20110623,120,0.0,4.286,4.286,4.286,4.286,0,0
NGZ99,20110624,120,0.0,4.208,4.208,4.208,4.208,0,0
NGZ99,20110627,120,0.0,4.276,4.276,4.276,4.276,0,0
NGZ99,20110628,120,0.0,4.344,4.344,4.344,4.344,0,0
NGZ99,20110629,119,0.0,4.38,4.38,4.38,4.38,0,0
NGZ99,20110701,120,0.0,4.325,4.325,4.325,4.325,0,0
NGZ99,20110705,120,0.0,4.38,4.38,4.38,4.38,0,0
NGZ99,20110706,120,0.0,4.35,4.35,4.35,4.35,0,0
NGZ99,20110707,120,0.0,4.19,4.19,4.19,4.19,0,0
NGZ99,20110708,120,0.0,4.208,4.208,4.208,4.208,0,0
NGZ99,20110711,120,0.0,4.379,4.379,4.379,4.379,0,0
NGZ99,20110712,120,0.0,4.368,4.368,4.368,4.368,0,0
NGZ99,20110713,120,0.0,4.436,4.436,4.436,4.436,0,0
NGZ99,20110714,120,0.0,4.39,4.39,4.39,4.39,0,0
NGZ99,20110715,120,0.0,4.505,4.505,4.505,4.505,0,0
NGZ99,20110718,120,0.0,4.575,4.575,4.575,4.575,0,0
NGZ99,20110719,120,0.0,4.585,4.585,4.585,4.585,0,0
NGZ99,20110720,120,0.0,4.583,4.583,4.583,4.583,0,0
NGZ99,20110721,120,0.0,4.563,4.563,4.563,4.563,0,0
NGZ99,20110722,120,0.0,4.465,4.465,4.465,4.465,0,0
NGZ99,20110725,120,0.0,4.465,4.465,4.465,4.465,0,0
NGZ99,20110726,120,0.0,4.423,4.423,4.423,4.423,0,0
NGZ99,20110727,120,0.0,4.445,4.445,4.445,4.445,0,0
NGZ99,20110728,119,0.0,4.42,4.42,4.42,4.42,0,0
NGZ99,20110729,119,0.0,4.296,4.296,4.296,4.296,0,0
NGZ99,20110801,120,0.0,4.285,4.285,4.285,4.285,0,0
NGZ99,20110802,120,0.0,4.253,4.253,4.253,4.253,0,0
NGZ99,20110803,120,0.0,4.259,4.259,4.259,4.259,0,0
NGZ99,20110804,120,0.0,4.151,4.151,4.151,4.151,0,0
NGZ99,20110805,120,0.0,4.025,4.025,4.025,4.025,0,0
NGZ99,20110808,120,0.0,4.025,4.025,4.025,4.025,0,0
NGZ99,20110809,120,0.0,4.064,4.064,4.064,4.064,0,0
NGZ99,20110810,120,0.0,4.085,4.085,4.085,4.085,0,0
NGZ99,20110811,120,0.0,4.08,4.08,4.08,4.08,0,0
NGZ99,20110812,120,0.0,4.13,4.13,4.13,4.13,0,0
NGZ99,20110815,120,0.0,4.035,4.035,4.035,4.035,0,0
NGZ99,20110816,120,0.0,3.991,3.991,3.991,3.991,0,0
NGZ99,20110817,120,0.0,3.975,3.975,3.975,3.975,0,0
NGZ99,20110818,120,0.0,3.98,3.98,3.98,3.98,0,0
NGZ99,20110819,120,0.0,4.006,4.006,4.006,4.006,0,0
NGZ99,20110822,120,0.0,3.975,3.975,3.975,3.975,0,0
NGZ99,20110823,120,0.0,4.018,4.018,4.018,4.018,0,0
NGZ99,20110824,120,0.0,4.065,4.065,4.065,4.065,0,0
NGZ99,20110825,120,0.0,3.993,3.993,3.993,3.993,0,0
NGZ99,20110826,120,0.0,3.99,3.99,3.99,3.99,0,0
NGZ99,20110829,120,0.0,3.918,3.918,3.918,3.918,0,0
NGZ99,20110830,119,0.0,3.91,3.91,3.91,3.91,0,0
NGZ99,20110831,119,0.0,4.027,4.027,4.027,4.027,0,0
NGZ99,20110901,120,0.0,4.175,4.175,4.175,4.175,0,0
NGZ99,20110902,120,0.0,4.103,4.103,4.103,4.103,0,0
NGZ99,20110906,120,0.0,3.939,3.939,3.939,3.939,0,0
NGZ99,20110907,120,0.0,3.939,3.939,3.939,3.939,0,0
NGZ99,20110908,120,0.0,3.985,3.985,3.985,3.985,0,0
NGZ99,20110909,120,0.0,3.958,3.958,3.958,3.958,0,0
NGZ99,20110912,120,0.0,3.94,3.94,3.94,3.94,0,0
NGZ99,20110913,120,0.0,3.955,3.955,3.955,3.955,0,0
NGZ99,20110914,120,0.0,4.003,4.003,4.003,4.003,0,0
NGZ99,20110915,120,0.0,3.99,3.99,3.99,3.99,0,0
NGZ99,20110916,120,0.0,3.816,3.816,3.816,3.816,0,0
NGZ99,20110919,120,0.0,3.783,3.783,3.783,3.783,0,0
NGZ99,20110920,120,0.0,3.815,3.815,3.815,3.815,0,0
NGZ99,20110921,120,0.0,3.796,3.796,3.796,3.796,0,0
NGZ99,20110922,120,0.0,3.734,3.734,3.734,3.734,0,0
NGZ99,20110923,120,0.0,3.745,3.745,3.745,3.745,0,0
NGZ99,20110926,120,0.0,3.813,3.813,3.813,3.813,0,0
NGZ99,20110927,120,0.0,3.923,3.923,3.923,3.923,0,0
NGZ99,20110928,120,0.0,3.881,3.881,3.881,3.881,0,0
NGZ99,20110929,119,0.0,3.77,3.77,3.77,3.77,0,0
NGZ99,20110930,119,0.0,3.663,3.663,3.663,3.663,0,0
NGZ99,20111003,120,0.0,3.6,3.6,3.6,3.6,0,0
NGZ99,20111004,120,0.0,3.583,3.583,3.583,3.583,0,0
NGZ99,20111005,120,0.0,3.605,3.605,3.605,3.605,0,0
NGZ99,20111006,120,0.0,3.49,3.49,3.49,3.49,0,0
NGZ99,20111007,120,0.0,3.375,3.375,3.375,3.375,0,0
NGZ99,20111010,120,0.0,3.449,3.449,3.449,3.449,0,0
NGZ99,20111011,120,0.0,3.528,3.528,3.528,3.528,0,0
NGZ99,20111012,120,0.0,3.547,3.547,3.547,3.547,0,0
NGZ99,20111013,120,0.0,3.455,3.455,3.455,3.455,0,0
NGZ99,20111014,120,0.0,3.493,3.493,3.493,3.493,0,0
NGZ99,20111017,120,0.0,3.703,3.703,3.703,3.703,0,0
NGZ99,20111018,120,0.0,3.613,3.613,3.613,3.613,0,0
NGZ99,20111019,120,0.0,3.598,3.598,3.598,3.598,0,0
NGZ99,20111020,120,0.0,3.626,3.626,3.626,3.626,0,0
NGZ99,20111021,120,0.0,3.515,3.515,3.515,3.515,0,0
NGZ99,20111024,120,0.0,3.603,3.603,3.603,3.603,0,0
NGZ99,20111025,120,0.0,3.628,3.628,3.628,3.628,0,0
NGZ99,20111026,120,0.0,3.656,3.656,3.656,3.656,0,0
NGZ99,20111027,120,0.0,3.599,3.599,3.599,3.599,0,0
NGZ99,20111028,119,0.0,3.636,3.636,3.636,3.636,0,0
NGZ99,20111031,119,0.0,3.626,3.626,3.626,3.626,0,0
NGZ99,20111101,120,0.0,3.5,3.5,3.5,3.5,0,0
NGZ99,20111102,120,0.0,3.425,3.425,3.425,3.425,0,0
NGZ99,20111103,120,0.0,3.415,3.415,3.415,3.415,0,0
NGZ99,20111104,120,0.0,3.413,3.413,3.413,3.413,0,0
NGZ99,20111107,120,0.0,3.36,3.36,3.36,3.36,0,0
NGZ99,20111108,120,0.0,3.433,3.433,3.433,3.433,0,0
NGZ99,20111109,120,0.0,3.509,3.509,3.509,3.509,0,0
NGZ99,20111110,120,0.0,3.46,3.46,3.46,3.46,0,0
NGZ99,20111111,120,0.0,3.279,3.279,3.279,3.279,0,0
NGZ99,20111114,120,0.0,3.16,3.16,3.16,3.16,0,0
NGZ99,20111115,120,0.0,3.093,3.093,3.093,3.093,0,0
NGZ99,20111116,120,0.0,3.105,3.105,3.105,3.105,0,0
NGZ99,20111117,120,0.0,3.093,3.093,3.093,3.093,0,0
NGZ99,20111118,120,0.0,3.014,3.014,3.014,3.014,0,0
NGZ99,20111121,120,0.0,2.928,2.928,2.928,2.928,0,0
NGZ99,20111122,120,0.0,3.038,3.038,3.038,3.038,0,0
NGZ99,20111123,120,0.0,2.925,2.925,2.925,2.925,0,0
NGZ99,20111125,120,0.0,3.017,3.017,3.017,3.017,0,0
NGZ99,20111128,120,0.0,3.12,3.12,3.12,3.12,0,0
NGZ99,20111129,119,0.0,3.378,3.378,3.378,3.378,0,0
NGZ99,20111130,119,0.0,3.536,3.536,3.536,3.536,0,0
NGZ99,20111201,120,0.0,3.47,3.47,3.47,3.47,0,0
NGZ99,20111202,120,0.0,3.368,3.368,3.368,3.368,0,0
NGZ99,20111205,120,0.0,3.41,3.41,3.41,3.41,0,0
NGZ99,20111206,120,0.0,3.409,3.409,3.409,3.409,0,0
NGZ99,20111207,120,0.0,3.436,3.436,3.436,3.436,0,0
NGZ99,20111208,120,0.0,3.425,3.425,3.425,3.425,0,0
NGZ99,20111209,120,0.0,3.306,3.306,3.306,3.306,0,0
NGZ99,20111212,120,0.0,3.125,3.125,3.125,3.125,0,0
NGZ99,20111213,120,0.0,3.116,3.116,3.116,3.116,0,0
NGZ99,20111214,120,0.0,3.073,3.073,3.073,3.073,0,0
NGZ99,20111215,120,0.0,3.06,3.06,3.06,3.06,0,0
NGZ99,20111216,120,0.0,3.06,3.06,3.06,3.06,0,0
NGZ99,20111219,120,0.0,3.034,3.034,3.034,3.034,0,0
NGZ99,20111220,120,0.0,3.061,3.061,3.061,3.061,0,0
NGZ99,20111221,120,0.0,3.035,3.035,3.035,3.035,0,0
NGZ99,20111222,120,0.0,3.012,3.012,3.012,3.012,0,0
NGZ99,20111223,120,0.0,2.97,2.97,2.97,2.97,0,0
NGZ99,20111227,120,0.0,3.091,3.091,3.091,3.091,0,0
NGZ99,20111228,120,0.0,3.073,3.073,3.073,3.073,0,0
NGZ99,20111229,119,0.0,2.979,2.979,2.979,2.979,0,0
NGZ99,20111230,119,0.0,2.963,2.963,2.963,2.963,0,0
NGZ99,20120103,120,0.0,2.955,2.955,2.955,2.955,0,0
NGZ99,20120104,120,0.0,2.965,2.965,2.965,2.965,0,0
NGZ99,20120105,120,0.0,2.908,2.908,2.908,2.908,0,0
NGZ99,20120106,120,0.0,2.865,2.865,2.865,2.865,0,0
NGZ99,20120109,120,0.0,2.9,2.9,2.9,2.9,0,0
NGZ99,20120110,120,0.0,2.958,2.958,2.958,2.958,0,0
NGZ99,20120111,120,0.0,2.775,2.775,2.775,2.775,0,0
NGZ99,20120112,120,0.0,2.703,2.703,2.703,2.703,0,0
NGZ99,20120113,120,0.0,2.665,2.665,2.665,2.665,0,0
NGZ99,20120117,120,0.0,2.473,2.473,2.473,2.473,0,0
NGZ99,20120118,120,0.0,2.491,2.491,2.491,2.491,0,0
NGZ99,20120119,120,0.0,2.36,2.36,2.36,2.36,0,0
NGZ99,20120120,120,0.0,2.255,2.255,2.255,2.255,0,0
NGZ99,20120123,120,0.0,2.323,2.323,2.323,2.323,0,0
NGZ99,20120124,120,0.0,2.598,2.598,2.598,2.598,0,0
NGZ99,20120125,120,0.0,2.625,2.625,2.625,2.625,0,0
NGZ99,20120126,120,0.0,2.67,2.67,2.67,2.67,0,0
NGZ99,20120127,120,0.0,2.59,2.59,2.59,2.59,0,0
NGZ99,20120130,119,0.0,2.751,2.751,2.751,2.751,0,0
NGZ99,20120131,119,0.0,2.495,2.495,2.495,2.495,0,0
NGZ99,20120201,120,0.0,2.328,2.328,2.328,2.328,0,0
NGZ99,20120202,120,0.0,2.345,2.345,2.345,2.345,0,0
NGZ99,20120203,120,0.0,2.413,2.413,2.413,2.413,0,0
NGZ99,20120206,120,0.0,2.483,2.483,2.483,2.483,0,0
NGZ99,20120207,120,0.0,2.585,2.585,2.585,2.585,0,0
NGZ99,20120208,120,0.0,2.478,2.478,2.478,2.478,0,0
NGZ99,20120209,120,0.0,2.495,2.495,2.495,2.495,0,0
NGZ99,20120210,120,0.0,2.528,2.528,2.528,2.528,0,0
NGZ99,20120213,120,0.0,2.43,2.43,2.43,2.43,0,0
NGZ99,20120214,120,0.0,2.515,2.515,2.515,2.515,0,0
NGZ99,20120215,120,0.0,2.535,2.535,2.535,2.535,0,0
NGZ99,20120216,120,0.0,2.505,2.505,2.505,2.505,0,0
NGZ99,20120217,120,0.0,2.675,2.675,2.675,2.675,0,0
NGZ99,20120221,120,0.0,2.624,2.624,2.624,2.624,0,0
NGZ99,20120222,120,0.0,2.61,2.61,2.61,2.61,0,0
NGZ99,20120223,120,0.0,2.669,2.669,2.669,2.669,0,0
NGZ99,20120224,120,0.0,2.599,2.599,2.599,2.599,0,0
NGZ99,20120227,120,0.0,2.555,2.555,2.555,2.555,0,0
NGZ99,20120228,119,0.0,2.43,2.43,2.43,2.43,0,0
NGZ99,20120229,119,0.0,2.426,2.426,2.426,2.426,0,0
NGZ99,20120301,120,0.0,2.395,2.395,2.395,2.395,0,0
NGZ99,20120302,120,0.0,2.383,2.383,2.383,2.383,0,0
NGZ99,20120305,120,0.0,2.311,2.311,2.311,2.311,0,0
NGZ99,20120306,120,0.0,2.298,2.298,2.298,2.298,0,0
NGZ99,20120307,120,0.0,2.233,2.233,2.233,2.233,0,0
NGZ99,20120308,120,0.0,2.185,2.185,2.185,2.185,0,0
NGZ99,20120309,120,0.0,2.194,2.194,2.194,2.194,0,0
NGZ99,20120312,120,0.0,2.163,2.163,2.163,2.163,0,0
NGZ99,20120313,120,0.0,2.148,2.148,2.148,2.148,0,0
NGZ99,20120315,120,0.0,2.075,2.075,2.075,2.075,0,0
NGZ99,20120316,120,0.0,2.06,2.06,2.06,2.06,0,0
